KEGG I.D.~KO
PSPTO_3150~K02234 cobalamin biosynthesis protein CobW | (RefSeq) cobalamin synthesis protein/P47K family protei 
PSPTO_3151~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3152~no KO assigned | (RefSeq) membrane protein 
PSPTO_3153~no KO assigned | (RefSeq) This region contains a match to at least one other gene that is not full l 
PSPTO_3154~K05936 precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271] | (RefSeq) cobM 
PSPTO_3155~K04090 indolepyruvate ferredoxin oxidoreductase [EC:1.2.7.8] | (RefSeq) indolepyruvate ferredoxin ox 
PSPTO_3156~no KO assigned | (RefSeq) AsnC family transcriptional regulator 
PSPTO_3157~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3158~no KO assigned | (RefSeq) This region contains a gene with one or more premature stops or frameshift 
PSPTO_3159~no KO assigned | (RefSeq) mutlidrug resistance protein 
PSPTO_3160~no KO assigned | (RefSeq) transcriptional regulator 
PSPTO_3161~no KO assigned | (RefSeq) protein kinase 
PSPTO_3162~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3163~K01692 enoyl-CoA hydratase [EC:4.2.1.17] | (RefSeq) enoyl-CoA hydratase/isomerase family protein 
PSPTO_3164~K00626 acetyl-CoA C-acetyltransferase [EC:2.3.1.9] | (RefSeq) phbA-2; acetyl-CoA acetyltransferase 
PSPTO_3165~no KO assigned | (RefSeq) lipoprotein 
PSPTO_3166~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3167~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3168~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3169~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3170~K05349 beta-glucosidase [EC:3.2.1.21] | (RefSeq) glycosyl transferase family protein 
PSPTO_3171~no KO assigned | (RefSeq) TetR family transcriptional regulator 
PSPTO_3172~no KO assigned | (RefSeq) membrane protein 
PSPTO_3173~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3174~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3175~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3176~no KO assigned | (RefSeq) thermolysin metallopeptidase 
PSPTO_3177~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3178~no KO assigned | (RefSeq) This region contains an authentic frame shift and is not the result of a s 
PSPTO_3179~K06192 paraquat-inducible protein B | (RefSeq) PqiB family protein 
PSPTO_3180~K09857 uncharacterized protein | (RefSeq) lipoprotein 
PSPTO_3181~no KO assigned | (RefSeq) transcriptional regulator 
PSPTO_3182~no KO assigned | (RefSeq) LysR family transcriptional regulator 
PSPTO_3183~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3184~K05275 pyridoxine 4-dehydrogenase [EC:1.1.1.65] | (RefSeq) putative oxidoreductase 
PSPTO_3185~no KO assigned | (RefSeq) This region contains an authentic frame shift and is not the result of a s 
PSPTO_3186~no KO assigned | (RefSeq) sodium:solute symporter family protein 
PSPTO_3187~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3188~no KO assigned | (RefSeq) choline/ethanolamine kinase 
PSPTO_3189~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3190~K06016 beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87] | (RefSeq) p 
PSPTO_3191~K02444 DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor | (RefSeq) DeoR 
PSPTO_3192~K02433 aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7] | (RefS 
PSPTO_3193~no KO assigned | (RefSeq) metalloprotease 
PSPTO_3194~K07481 transposase, IS5 family | (RefSeq) ISPssy, transposase 
PSPTO_3195~no KO assigned | (RefSeq) sensor histidine kinase 
PSPTO_3196~no KO assigned | (RefSeq) LysR family transcriptional regulator 
PSPTO_3197~no KO assigned | (RefSeq) membrane protein 
PSPTO_3198~no KO assigned | (RefSeq) luciferase family protein 
PSPTO_3199~no KO assigned | (RefSeq) luciferase family protein 
PSPTO_3200~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3201~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3202~K00459 nitronate monooxygenase [EC:1.13.12.16] | (RefSeq) oxidoreductase, 2-nitropropane dioxygenase 
PSPTO_3203~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3204~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3205~no KO assigned | (RefSeq) isocitrate/isopropylmalate family dehydrogenase 
PSPTO_3206~no KO assigned | (RefSeq) This region contains an authentic frame shift and is not the result of a s 
PSPTO_3207~no KO assigned | (RefSeq) LysR family transcriptional regulator 
PSPTO_3208~K07481 transposase, IS5 family | (RefSeq) ISPssy, transposase 
PSPTO_3210~no KO assigned | (RefSeq) filamentous hemagglutinin family protein 
PSPTO_3211~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3212~no KO assigned | (RefSeq) ISPsy5, Orf1 
PSPTO_3213~no KO assigned | (RefSeq) ISPsy5, transposase 
PSPTO_3214~no KO assigned | (RefSeq) This region contains an authentic point mutation, causing a premature stop 
PSPTO_3215~no KO assigned | (RefSeq) ISPsy5, Orf1 
PSPTO_3216~no KO assigned | (RefSeq) ISPsy5, transposase 
PSPTO_3217~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3218~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3219~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3220~no KO assigned | (RefSeq) ISPsy5, transposase 
PSPTO_3221~no KO assigned | (RefSeq) ISPsy5, Orf1 
PSPTO_3222~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3223~K07481 transposase, IS5 family | (RefSeq) IS52, transposase 
PSPTO_3224~no KO assigned | (RefSeq) ISPsy4, transposase 
PSPTO_3225~no KO assigned | (RefSeq) ISPsy4, transposition helper protein 
PSPTO_3226~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3227~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3228~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3229~K15125 filamentous hemagglutinin | (RefSeq) filamentous hemagglutinin, intein-containing 
PSPTO_3230~K07326 hemolysin activation/secretion protein | (RefSeq) hemolysin activator protein, HlyB family 
PSPTO_3231~no KO assigned | (RefSeq) LysR family transcriptional regulator 
PSPTO_3232~K06991 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_3233~K01295 glutamate carboxypeptidase [EC:3.4.17.11] | (RefSeq) peptidase, M20/M25/M40 family 
PSPTO_3234~K03321 sulfate permease, SulP family | (RefSeq) sulfate permease family protein 
PSPTO_3235~no KO assigned | (RefSeq) This region contains an authentic frame shift and is not the result of a s 
PSPTO_3236~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3237~K03406 methyl-accepting chemotaxis protein | (RefSeq) methyl-accepting chemotaxis protein 
PSPTO_3238~no KO assigned | (RefSeq) tonB protein 
PSPTO_3239~K03560 biopolymer transport protein TolR | (RefSeq) tolR-1; tolR protein 
PSPTO_3240~K03562 biopolymer transport protein TolQ | (RefSeq) tolQ-1; tolQ protein 
PSPTO_3241~K01083 3-phytase [EC:3.1.3.8] | (RefSeq) phytase domain-containing protein 
PSPTO_3242~no KO assigned | (RefSeq) TonB-dependent receptor 
PSPTO_3243~no KO assigned | (RefSeq) diguanylate cyclase 
PSPTO_3244~no KO assigned | (RefSeq) AraC family transcriptional regulator 
PSPTO_3245~no KO assigned | (RefSeq) DNA-binding response regulator 
PSPTO_3246~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3247~no KO assigned | (RefSeq) mandelate racemase/muconate lactonizing protein 
PSPTO_3248~K02035 peptide/nickel transport system substrate-binding protein | (RefSeq) dipeptide ABC transporte 
PSPTO_3249~K02033 peptide/nickel transport system permease protein | (RefSeq) dipeptide ABC transporter, permea 
PSPTO_3250~K02034 peptide/nickel transport system permease protein | (RefSeq) dipeptide ABC transporter, permea 
PSPTO_3251~K02031 peptide/nickel transport system ATP-binding protein | (RefSeq) dipeptide ABC transporter ATP- 
PSPTO_3252~K02032 peptide/nickel transport system ATP-binding protein | (RefSeq) dipeptide ABC transporter ATP- 
PSPTO_3253~K22110 oligogalacturonate-specific porin family protein | (RefSeq) hypothetical protein 
PSPTO_3254~no KO assigned | (RefSeq) GntR family transcriptional regulator 
PSPTO_3255~no KO assigned | (RefSeq) This region contains an authentic frame shift and is not the result of a s 
PSPTO_3256~K02016 iron complex transport system substrate-binding protein | (RefSeq) iron ABC transporter, peri 
PSPTO_3257~K02015 iron complex transport system permease protein | (RefSeq) iron ABC transporter, permease prot 
PSPTO_3258~K02013 iron complex transport system ATP-binding protein [EC:3.6.3.34] | (RefSeq) iron ABC transport 
PSPTO_3259~K08303 putative protease [EC:3.4.-.-] | (RefSeq) peptidase, U32 family 
PSPTO_3260~no KO assigned | (RefSeq) GNAT family acetyltransferase 
PSPTO_3261~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3262~K00362 nitrite reductase (NADH) large subunit [EC:1.7.1.15] | (RefSeq) nirB; nitrite reductase [NAD( 
PSPTO_3263~K00363 nitrite reductase (NADH) small subunit [EC:1.7.1.15] | (RefSeq) nirD; nitrite reductase [NAD( 
PSPTO_3264~no KO assigned | (RefSeq) alpha/beta fold family hydrolase 
PSPTO_3265~K18297 LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator | (RefSeq) 
PSPTO_3266~K02036 phosphate transport system ATP-binding protein [EC:7.3.2.1] | (RefSeq) pstB-1; phosphate tran 
PSPTO_3267~K02038 phosphate transport system permease protein | (RefSeq) pstA; phosphate ABC transporter permea 
PSPTO_3268~K02037 phosphate transport system permease protein | (RefSeq) pstC; phosphate ABC transporter permea 
PSPTO_3269~K02040 phosphate transport system substrate-binding protein | (RefSeq) pstS; phosphate ABC transport 
PSPTO_3270~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3271~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3272~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3273~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3274~no KO assigned | (RefSeq) ISPsy7, transposase 
PSPTO_3275~no KO assigned | (RefSeq) LysR family transcriptional regulator 
PSPTO_3276~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3277~K07120 uncharacterized protein | (RefSeq) membrane protein 
PSPTO_3278~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3279~K03406 methyl-accepting chemotaxis protein | (RefSeq) methyl-accepting chemotaxis protein 
PSPTO_3280~K00865 glycerate 2-kinase [EC:2.7.1.165] | (RefSeq) glxK; glycerate kinase 
PSPTO_3281~K02647 carbohydrate diacid regulator | (RefSeq) carbohydrate diacid regulator 
PSPTO_3282~no KO assigned | (RefSeq) lipoprotein 
PSPTO_3283~no KO assigned | (RefSeq) GntR family transcriptional regulator 
PSPTO_3284~no KO assigned | (RefSeq) major facilitator family transporter 
PSPTO_3285~K01706 glucarate dehydratase [EC:4.2.1.40] | (RefSeq) gudD; glucarate dehydratase 
PSPTO_3286~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3287~no KO assigned | (RefSeq) D-isomer specific 2-hydroxyacid dehydrogenase family protein 
PSPTO_3288~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3289~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3290~no KO assigned | (RefSeq) outer membrane porin, OprD family 
PSPTO_3291~no KO assigned | (RefSeq) methyl-accepting chemotaxis protein 
PSPTO_3292~no KO assigned | (RefSeq) hopAH2-1; type III effector HopAH2-1 
PSPTO_3293~no KO assigned | (RefSeq) hopAH2-2; type III effector HopAH2-2 
PSPTO_3294~K02014 iron complex outermembrane recepter protein | (RefSeq) TonB-dependent siderophore receptor 
PSPTO_3295~K08281 nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-] | (RefSeq) pncA; pyrazinamidase/nicotinam 
PSPTO_3296~K21990 formate-nitrite transporter family protein | (RefSeq) transporter 
PSPTO_3297~K02483 two-component system, OmpR family, response regulator | (RefSeq) DNA-binding heavy metal resp 
PSPTO_3298~no KO assigned | (RefSeq) sensor histidine kinase 
PSPTO_3299~no KO assigned | (RefSeq) phaG-1; 3-hydroxyacyl-CoA-acyl carrier protein transferase 
PSPTO_3300~no KO assigned | (RefSeq) RND family efflux transporter MFP subunit 
PSPTO_3301~no KO assigned | (RefSeq) RND family efflux transporter MFP subunit 
PSPTO_3302~no KO assigned | (RefSeq) AcrB/AcrD/AcrF family protein 
PSPTO_3303~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3304~no KO assigned | (RefSeq) major facilitator family transporter 
PSPTO_3305~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3306~K06999 phospholipase/carboxylesterase | (RefSeq) phospholipase/carboxylesterase family protein 
PSPTO_3307~K02453 general secretion pathway protein D | (RefSeq) gspD; general secretion pathway protein D 
PSPTO_3308~K02463 general secretion pathway protein N | (RefSeq) general secretion pathway protein N 
PSPTO_3309~K02462 general secretion pathway protein M | (RefSeq) general secretion pathway protein M 
PSPTO_3310~K02461 general secretion pathway protein L | (RefSeq) general secretion pathway protein L 
PSPTO_3311~K02460 general secretion pathway protein K | (RefSeq) general secretion pathway protein K 
PSPTO_3312~K02459 general secretion pathway protein J | (RefSeq) general secretion pathway protein J 
PSPTO_3313~K02458 general secretion pathway protein I | (RefSeq) general secretion pathway protein I 
PSPTO_3314~K02457 general secretion pathway protein H | (RefSeq) gspH; general secretion pathway protein H 
PSPTO_3315~K02456 general secretion pathway protein G | (RefSeq) gspG; general secretion pathway protein G 
PSPTO_3316~K02455 general secretion pathway protein F | (RefSeq) gspF; general secretion pathway protein F 
PSPTO_3317~K02454 general secretion pathway protein E | (RefSeq) gspE; general secretion pathway protein E 
PSPTO_3318~K05349 beta-glucosidase [EC:3.2.1.21] | (RefSeq) beta-glucosidase 
PSPTO_3319~no KO assigned | (RefSeq) TetR family transcriptional regulator 
PSPTO_3320~no KO assigned | (RefSeq) membrane protein 
PSPTO_3321~K03823 phosphinothricin acetyltransferase [EC:2.3.1.183] | (RefSeq) bar; phosphinothricin N-acetyltr 
PSPTO_3322~no KO assigned | (RefSeq) LysR family transcriptional regulator 
PSPTO_3323~K13877 2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26] | (RefSeq) aldehyde dehydrogenase family prot 
PSPTO_3324~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3325~no KO assigned | (RefSeq) ISPsy7, transposase 
PSPTO_3326~no KO assigned | (RefSeq) group II intron, maturase 
PSPTO_3327~no KO assigned | (RefSeq) sarcosine oxidase 
PSPTO_3328~K12538 outer membrane protein, protease secretion system | (RefSeq) tliF; ABC transporter permease 
PSPTO_3329~K12537 membrane fusion protein, protease secretion system | (RefSeq) tliE; ABC transporter substrate 
PSPTO_3330~K12536 ATP-binding cassette, subfamily C, bacterial exporter for protease/lipase | (RefSeq) tliD; AB 
PSPTO_3331~no KO assigned | (RefSeq) protease inhibitor Inh 
PSPTO_3332~K01406 serralysin [EC:3.4.24.40] | (RefSeq) alkaline metalloendoprotease 
PSPTO_3333~K19416 modulator of FtsH protease | (RefSeq) membrane protein 
PSPTO_3334~no KO assigned | (RefSeq) LysR family transcriptional regulator 
PSPTO_3335~K02020 molybdate transport system substrate-binding protein | (RefSeq) ABC transporter periplasmic s 
PSPTO_3336~K03288 MFS transporter, MHS family, citrate/tricarballylate:H+ symporter | (RefSeq) citrate transpor 
PSPTO_3337~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3338~K07235 tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-] | (RefSeq) DsrE family protein 
PSPTO_3339~K07236 tRNA 2-thiouridine synthesizing protein C | (RefSeq) DsrF family protein 
PSPTO_3340~K07237 tRNA 2-thiouridine synthesizing protein B | (RefSeq) DsrH family protein 
PSPTO_3341~K11179 tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-] | (RefSeq) hypothetical protein 
PSPTO_3342~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3343~K07393 glutathionyl-hydroquinone reductase [EC:1.8.5.7] | (RefSeq) glutathione S-transferase domain  
PSPTO_3344~K02302 uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochel 
PSPTO_3345~K01875 seryl-tRNA synthetase [EC:6.1.1.11] | (RefSeq) serS; seryl-tRNA synthetase 
PSPTO_3346~K06199 fluoride exporter | (RefSeq) crcB family protein 
PSPTO_3347~K07478 putative ATPase | (RefSeq) recombination factor protein RarA 
PSPTO_3348~K03634 outer membrane lipoprotein carrier protein | (RefSeq) lolA; outer membrane lipoprotein carrie 
PSPTO_3349~K03466 DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family | (RefSeq) ftsK; cell division protein Ft 
PSPTO_3350~K00684 leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6] | (RefSeq) aat; leucyl/phenylalan 
PSPTO_3351~K21420 leucyl-tRNA---protein transferase [EC:2.3.2.29] | (RefSeq) hypothetical protein 
PSPTO_3352~K02518 translation initiation factor IF-1 | (RefSeq) infA; translation initiation factor IF-1 
PSPTO_3353~K03694 ATP-dependent Clp protease ATP-binding subunit ClpA | (RefSeq) clpA; ATP-dependent clp protea 
PSPTO_3354~K06891 ATP-dependent Clp protease adaptor protein ClpS | (RefSeq) hypothetical protein 
PSPTO_3355~K03704 cold shock protein (beta-ribbon, CspA family) | (RefSeq) cold shock domain family protein 
PSPTO_3356~K00031 isocitrate dehydrogenase [EC:1.1.1.42] | (RefSeq) isocitrate dehydrogenase 
PSPTO_3357~no KO assigned | (RefSeq) mutT/nudix family protein 
PSPTO_3358~K00566 tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13] | (RefSeq) trmU; tRNA (5-methyl aminomethyl-2- 
PSPTO_3359~K07153 high frequency lysogenization protein | (RefSeq) hypothetical protein 
PSPTO_3360~K01756 adenylosuccinate lyase [EC:4.3.2.2] | (RefSeq) purB; adenylosuccinate lyase 
PSPTO_3361~K18850 50S ribosomal protein L16 3-hydroxylase [EC:1.14.11.47] | (RefSeq) hypothetical protein 
PSPTO_3362~no KO assigned | (RefSeq) GNAT family acetyltransferase 
PSPTO_3363~no KO assigned | (RefSeq) type II and III secretion system family protein 
PSPTO_3364~K01637 isocitrate lyase [EC:4.1.3.1] | (RefSeq) aceA; isocitrate lyase 
PSPTO_3365~K00330 NADH-quinone oxidoreductase subunit A [EC:7.1.1.2] | (RefSeq) nuoA; NADH:ubiquinone oxidoredu 
PSPTO_3366~K00331 NADH-quinone oxidoreductase subunit B [EC:7.1.1.2] | (RefSeq) nuoB; NADH dehydrogenase subuni 
PSPTO_3367~K13378 NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2] | (RefSeq) nuoCD; bifunctional NADH:ubiq 
PSPTO_3368~K00334 NADH-quinone oxidoreductase subunit E [EC:7.1.1.2] | (RefSeq) nuoE; NADH dehydrogenase subuni 
PSPTO_3369~K00335 NADH-quinone oxidoreductase subunit F [EC:7.1.1.2] | (RefSeq) nuoF; NADH dehydrogenase I subu 
PSPTO_3370~K00336 NADH-quinone oxidoreductase subunit G [EC:7.1.1.2] | (RefSeq) nuoG; NADH dehydrogenase subuni 
PSPTO_3371~K00337 NADH-quinone oxidoreductase subunit H [EC:7.1.1.2] | (RefSeq) nuoH; NADH:ubiquinone oxidoredu 
PSPTO_3372~K00338 NADH-quinone oxidoreductase subunit I [EC:7.1.1.2] | (RefSeq) nuoI; NADH dehydrogenase subuni 
PSPTO_3373~K00339 NADH-quinone oxidoreductase subunit J [EC:7.1.1.2] | (RefSeq) nuoJ; NADH:ubiquinone oxidoredu 
PSPTO_3374~K00340 NADH-quinone oxidoreductase subunit K [EC:7.1.1.2] | (RefSeq) nouK; NADH:ubiquinone oxidoredu 
PSPTO_3375~K00341 NADH-quinone oxidoreductase subunit L [EC:7.1.1.2] | (RefSeq) nuoL; NADH:ubiquinone oxidoredu 
PSPTO_3376~K00342 NADH-quinone oxidoreductase subunit M [EC:7.1.1.2] | (RefSeq) nuoM; NADH:ubiquinone oxidoredu 
PSPTO_3377~K00343 NADH-quinone oxidoreductase subunit N [EC:7.1.1.2] | (RefSeq) nuoN; NADH:ubiquinone oxidoredu 
PSPTO_3378~no KO assigned | (RefSeq) membrane protein 
PSPTO_3379~K03406 methyl-accepting chemotaxis protein | (RefSeq) methyl-accepting chemotaxis protein 
PSPTO_3380~no KO assigned | (RefSeq) sensor histidine kinase 
PSPTO_3381~no KO assigned | (RefSeq) DNA-binding response regulator 
PSPTO_3382~no KO assigned | (RefSeq) lipoprotein 
PSPTO_3383~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3384~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3385~no KO assigned | (RefSeq) site-specific recombinase, phage integrase family 
PSPTO_3386~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3387~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3388~K06223 DNA adenine methylase [EC:2.1.1.72] | (RefSeq) DNA adenine methylase 
PSPTO_3389~K03791 putative chitinase | (RefSeq) lysozyme 
PSPTO_3390~K06905 uncharacterized protein | (RefSeq) tail protein D 
PSPTO_3391~no KO assigned | (RefSeq) tail protein X 
PSPTO_3392~K06906 uncharacterized protein | (RefSeq) hypothetical protein 
PSPTO_3393~no KO assigned | (RefSeq) tail tape measure protein 
PSPTO_3394~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3395~K06908 uncharacterized protein | (RefSeq) major tail tube protein 
PSPTO_3396~K06907 uncharacterized protein | (RefSeq) major tail sheath protein 
PSPTO_3397~no KO assigned | (RefSeq) tail fiber assembly domain protein 
PSPTO_3398~no KO assigned | (RefSeq) tail fiber protein H 
PSPTO_3399~no KO assigned | (RefSeq) tail protein I 
PSPTO_3400~no KO assigned | (RefSeq) baseplate assembly protein J 
PSPTO_3401~K06903 uncharacterized protein | (RefSeq) baseplate assembly protein W 
PSPTO_3402~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3403~no KO assigned | (RefSeq) baseplate assembly protein V 
PSPTO_3404~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3405~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3406~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3407~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3408~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3409~no KO assigned | (RefSeq) clpP-1; ATP-dependent Clp protease, proteolytic subunit ClpP 
PSPTO_3410~no KO assigned | (RefSeq) portal protein 
PSPTO_3411~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3412~no KO assigned | (RefSeq) terminase large subunit 
PSPTO_3413~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3414~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3415~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3416~no KO assigned | (RefSeq) holin 
PSPTO_3417~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3418~K06919 putative DNA primase/helicase | (RefSeq) DNA primase domain protein 
PSPTO_3419~no KO assigned | (RefSeq) C4-type zinc finger protein, DksA/TraR family 
PSPTO_3420~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3421~no KO assigned | (RefSeq) repressor protein c2 
PSPTO_3422~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3423~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3424~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3425~no KO assigned | (RefSeq) transcriptional regulator 
PSPTO_3426~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3427~K00558 DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37] | (RefSeq) C-5 cytosine-specific DNA methy 
PSPTO_3428~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3429~K07733 prophage regulatory protein | (RefSeq) DNA-binding protein 
PSPTO_3430~K01737 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50] | (RefSe 
PSPTO_3432~no KO assigned | (RefSeq) ISPsy4, transposition helper protein 
PSPTO_3433~no KO assigned | (RefSeq) ISPsy4, transposase 
PSPTO_3435~no KO assigned | (RefSeq) This region contains an authentic point mutation, causing a premature stop 
PSPTO_3436~no KO assigned | (RefSeq) lipoprotein 
PSPTO_3437~K01262 Xaa-Pro aminopeptidase [EC:3.4.11.9] | (RefSeq) peptidase, M24 family protein 
PSPTO_3438~K04487 cysteine desulfurase [EC:2.8.1.7] | (RefSeq) iscS-3; cysteine desulfurase 
PSPTO_3439~no KO assigned | (RefSeq) DegT/DnrJ/EryC1/StrS family aminotransferase 
PSPTO_3440~no KO assigned | (RefSeq) polysaccharide biosynthesis protein 
PSPTO_3441~no KO assigned | (RefSeq) glycosyl transferase family protein 
PSPTO_3442~K01104 protein-tyrosine phosphatase [EC:3.1.3.48] | (RefSeq) low molecular weight phosphotyrosine pr 
PSPTO_3443~K16692 tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-] | (RefSeq) tyrosine-protein kinase 
PSPTO_3444~K05785 transcriptional antiterminator RfaH | (RefSeq) transcriptional activator RfaH 
PSPTO_3445~no KO assigned | (RefSeq) glycosyl transferase family protein 
PSPTO_3446~no KO assigned | (RefSeq) glycoside hydrolase family protein 
PSPTO_3447~no KO assigned | (RefSeq) glycoside hydrolase family protein 
PSPTO_3448~no KO assigned | (RefSeq) glycoside hydrolase family protein 
PSPTO_3449~K03606 putative colanic acid biosysnthesis UDP-glucose lipid carrier transferase | (RefSeq) capsular 
PSPTO_3450~K01991 polysaccharide biosynthesis/export protein | (RefSeq) capsular polysaccharide biosynthesis pr 
PSPTO_3451~K00299 FMN reductase [EC:1.5.1.38] | (RefSeq) ssuE; FMN reductase, NADH-dependent 
PSPTO_3452~no KO assigned | (RefSeq) LysE family transporter 
PSPTO_3453~no KO assigned | (RefSeq) lipoprotein 
PSPTO_3454~K17737 LysR family transcriptional regulator, carnitine catabolism transcriptional activator | (RefS 
PSPTO_3455~K01028 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5] | (RefSeq) 3-oxoacid CoA-transferase, subuni 
PSPTO_3456~K01029 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5] | (RefSeq) 3-oxoacid CoA-transferase, subuni 
PSPTO_3457~K02106 short-chain fatty acids transporter | (RefSeq) short-chain fatty acid transporter 
PSPTO_3458~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3459~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3460~no KO assigned | (RefSeq) D-isomer specific 2-hydroxyacid dehydrogenase family protein 
PSPTO_3461~K01126 glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46] | (RefSeq) glpQ; glycerophosphoryl  
PSPTO_3462~K02014 iron complex outermembrane recepter protein | (RefSeq) TonB-dependent siderophore receptor 
PSPTO_3463~K00998 CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8] | (RefSeq) pssA-2; CDP-dia 
PSPTO_3464~K01971 bifunctional non-homologous end joining protein LigD [EC:6.5.1.1] | (RefSeq) ATP-dependent DN 
PSPTO_3465~K10979 DNA end-binding protein Ku | (RefSeq) KU domain protein 
PSPTO_3466~K04091 alkanesulfonate monooxygenase [EC:1.14.14.5] | (RefSeq) ssuD; alkanesulfonate monooxygenase 
PSPTO_3467~no KO assigned | (RefSeq) sigma-54 dependent transcriptional regulator 
PSPTO_3468~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_3469~no KO assigned | (RefSeq) DNA-binding protein 
